Date,Product ID,Sale Count,Inventory
02-28-2024,Product_3,58,35
02-29-2024,Product_3,72,400
03-01-2024,Product_3,70,331
03-02-2024,Product_3,59,272
03-03-2024,Product_3,60,214
03-04-2024,Product_3,61,153
03-05-2024,Product_3,62,94
03-06-2024,Product_3,58,35
03-07-2024,Product_3,72,400
03-08-2024,Product_3,70,331
03-09-2024,Product_3,59,272
03-10-2024,Product_3,60,214
03-11-2024,Product_3,61,153
03-12-2024,Product_3,62,94
03-13-2024,Product_3,58,35
03-14-2024,Product_3,72,400
03-15-2024,Product_3,70,331
03-16-2024,Product_3,59,272
03-17-2024,Product_3,60,214
03-18-2024,Product_3,61,153
03-19-2024,Product_3,62,94
03-20-2024,Product_3,58,35
03-21-2024,Product_3,72,400
03-22-2024,Product_3,70,331
03-23-2024,Product_3,59,272
03-24-2024,Product_3,60,214
03-25-2024,Product_3,61,153
03-26-2024,Product_3,62,94
06-18-2023,Product_4,63,310
06-19-2023,Product_4,68,240
06-20-2023,Product_4,55,182
08-17-2023,Product_4,57,90
08-18-2023,Product_4,55,33
08-19-2023,Product_4,54,3
08-20-2023,Product_4,52,30
08-21-2023,Product_4,49,25
08-22-2023,Product_4,46,20
08-23-2023,Product_4,43,15
08-24-2023,Product_4,40,10
08-25-2023,Product_4,37,18
08-26-2023,Product_4,34,16
08-27-2023,Product_4,31,41
08-28-2023,Product_4,28,31
08-29-2023,Product_4,25,12
06-18-2023,Product_5,66,315
06-19-2023,Product_5,71,235
06-20-2023,Product_5,56,190
06-21-2023,Product_5,61,135
06-22-2023,Product_5,58,78
06-23-2023,Product_5,60,25
06-24-2023,Product_5,71,400
06-25-2023,Product_5,69,331
06-26-2023,Product_5,55,273
06-27-2023,Product_5,57,216
06-28-2023,Product_5,56,159
06-29-2023,Product_5,62,100
06-30-2023,Product_5,63,38
07-01-2023,Product_5,73,400
07-02-2023,Product_5,71,330
07-03-2023,Product_5,58,271
07-04-2023,Product_5,76,190
07-05-2023,Product_5,57,131
07-06-2023,Product_5,56,74
07-07-2023,Product_5,58,17
07-08-2023,Product_5,71,400
07-09-2023,Product_5,69,331
07-10-2023,Product_5,58,273
07-11-2023,Product_5,61,212
07-12-2023,Product_5,56,155
07-13-2023,Product_5,59,96
07-14-2023,Product_5,61,35
07-15-2023,Product_5,73,400
07-16-2023,Product_5,70,330
07-17-2023,Product_5,56,274
07-18-2023,Product_5,61,211
07-19-2023,Product_5,62,147
07-20-2023,Product_5,57,89
07-21-2023,Product_5,60,30
07-22-2023,Product_5,70,400
07-23-2023,Product_5,71,331
07-24-2023,Product_5,56,274
07-25-2023,Product_5,61,213
07-26-2023,Product_5,61,150
07-27-2023,Product_5,62,89
07-28-2023,Product_5,58,30
07-29-2023,Product_5,69,400
07-30-2023,Product_5,70,331
07-31-2023,Product_5,58,272
08-01-2023,Product_5,61,213
08-02-2023,Product_5,61,153
08-03-2023,Product_5,62,94
08-04-2023,Product_5,58,33
08-05-2023,Product_5,73,400
08-06-2023,Product_5,70,331
08-07-2023,Product_5,59,270
08-08-2023,Product_5,61,212
08-09-2023,Product_5,58,153
08-10-2023,Product_5,59,91
08-11-2023,Product_5,58,34
08-12-2023,Product_5,70,400
08-13-2023,Product_5,70,330
08-14-2023,Product_5,59,272
08-15-2023,Product_5,60,213
08-16-2023,Product_5,61,154
08-17-2023,Product_5,58,95
08-18-2023,Product_5,58,36
08-19-2023,Product_5,59,2
06-18-2023,Product_6,67,312
06-19-2023,Product_6,72,234
06-20-2023,Product_6,58,183
08-17-2023,Product_6,57,96
08-18-2023,Product_6,55,38
08-19-2023,Product_6,58,4
06-18-2023,Product_7,68,309
06-19-2023,Product_7,73,230
06-20-2023,Product_7,59,180
06-21-2023,Product_7,64,126
06-22-2023,Product_7,61,70
06-23-2023,Product_7,62,21
06-24-2023,Product_7,74,400
06-25-2023,Product_7,71,330
06-26-2023,Product_7,57,273
06-27-2023,Product_7,59,214
06-28-2023,Product_7,58,155
06-29-2023,Product_7,64,96
06-30-2023,Product_7,65,35
07-01-2023,Product_7,75,400
07-02-2023,Product_7,72,331
07-03-2023,Product_7,59,271
07-04-2023,Product_7,77,190
07-05-2023,Product_7,58,132
07-06-2023,Product_7,57,73
07-07-2023,Product_7,59,18
07-08-2023,Product_7,73,400
07-09-2023,Product_7,71,332
07-10-2023,Product_7,59,275
07-11-2023,Product_7,62,213
07-12-2023,Product_7,57,155
07-13-2023,Product_7,60,97
07-14-2023,Product_7,62,36
07-15-2023,Product_7,75,400
07-16-2023,Product_7,72,330
07-17-2023,Product_7,58,272
07-18-2023,Product_7,62,210
07-19-2023,Product_7,63,147
07-20-2023,Product_7,58,88
07-21-2023,Product_7,61,31
07-22-2023,Product_7,73,400
07-23-2023,Product_7,74,331
07-24-2023,Product_7,58,274
07-25-2023,Product_7,62,213
07-26-2023,Product_7,63,151
07-27-2023,Product_7,64,89
07-28-2023,Product_7,59,31
07-29-2023,Product_7,71,400
07-30-2023,Product_7,72,330
07-31-2023,Product_7,58,271
08-01-2023,Product_7,61,212
08-02-2023,Product_7,62,152
08-03-2023,Product_7,62,93
08-04-2023,Product_7,59,34
08-05-2023,Product_7,75,400
08-06-2023,Product_7,72,331
08-07-2023,Product_7,61,271
08-08-2023,Product_7,62,212
08-09-2023,Product_7,59,153
08-10-2023,Product_7,60,91
08-11-2023,Product_7,59,33
08-12-2023,Product_7,73,400
08-13-2023,Product_7,72,331
08-14-2023,Product_7,60,273
08-15-2023,Product_7,61,214
08-16-2023,Product_7,62,155
08-17-2023,Product_7,59,96
08-18-2023,Product_7,58,37
08-19-2023,Product_7,60,5
06-18-2023,Product_8,69,312
06-19-2023,Product_8,74,232
06-20-2023,Product_8,60,181
08-17-2023,Product_8,58,97
08-18-2023,Product_8,56,39
08-19-2023,Product_8,59,6
06-18-2023,Product_9,70,307
06-19-2023,Product_9,75,228
06-20-2023,Product_9,61,179
06-21-2023,Product_9,66,125
06-22-2023,Product_9,63,69
06-23-2023,Product_9,64,20
06-24-2023,Product_9,76,400
06-25-2023,Product_9,73,330
06-26-2023,Product_9,59,272
06-27-2023,Product_9,61,213
06-28-2023,Product_9,60,154
06-29-2023,Product_9,66,95
06-30-2023,Product_9,67,34
07-01-2023,Product_9,77,400
07-02-2023,Product_9,74,331
07-03-2023,Product_9,61,271
07-04-2023,Product_9,78,190
07-05-2023,Product_9,59,133
07-06-2023,Product_9,58,74
07-07-2023,Product_9,60,19
07-08-2023,Product_9,74,400
07-09-2023,Product_9,73,332
07-10-2023,Product_9,61,275
07-11-2023,Product_9,64,213
07-12-2023,Product_9,59,155
07-13-2023,Product_9,62,96
07-14-2023,Product_9,64,37
07-15-2023,Product_9,77,400
07-16-2023,Product_9,74,330
07-17-2023,Product_9,59,273
07-18-2023,Product_9,64,211
07-19-2023,Product_9,65,148
07-20-2023,Product_9,60,89
07-21-2023,Product_9,63,32
07-22-2023,Product_9,74,400
07-23-2023,Product_9,76,331
07-24-2023,Product_9,59,274
07-25-2023,Product_9,64,213
07-26-2023,Product_9,65,151
07-27-2023,Product_9,66,89
07-28-2023,Product_9,61,31
07-29-2023,Product_9,73,400
07-30-2023,Product_9,74,330
07-31-2023,Product_9,60,271
08-01-2023,Product_9,64,212
08-02-2023,Product_9,65,152
08-03-2023,Product_9,65,93
08-04-2023,Product_9,62,34
08-05-2023,Product_9,77,400
08-06-2023,Product_9,74,331
08-07-2023,Product_9,62,270
08-08-2023,Product_9,64,211
08-09-2023,Product_9,60,152
08-10-2023,Product_9,61,91
08-11-2023,Product_9,60,32
08-12-2023,Product_9,75,400
08-13-2023,Product_9,74,331
08-14-2023,Product_9,61,273
08-15-2023,Product_9,62,214
08-16-2023,Product_9,63,155
08-17-2023,Product_9,60,97
08-18-2023,Product_9,59,38
08-19-2023,Product_9,61,7
06-18-2023,Product_10,71,305
06-19-2023,Product_10,76,226
06-20-2023,Product_10,62,177
08-17-2023,Product_10,59,100
08-18-2023,Product_10,57,40
08-19-2023,Product_10,62,8
06-18-2023,Product_11,72,303
06-19-2023,Product_11,77,224
06-20-2023,Product_11,63,175
06-21-2023,Product_11,68,123
06-22-2023,Product_11,65,68
06-23-2023,Product_11,66,19
06-24-2023,Product_11,78,400
06-25-2023,Product_11,75,330
06-26-2023,Product_11,61,271
06-27-2023,Product_11,63,212
06-28-2023,Product_11,62,153
06-29-2023,Product_11,68,94
06-30-2023,Product_11,69,35
07-01-2023,Product_11,79,400
07-02-2023,Product_11,76,331
07-03-2023,Product_11,63,271
07-04-2023,Product_11,80,192
07-05-2023,Product_11,61,133
07-06-2023,Product_11,60,74
07-07-2023,Product_11,62,19
07-08-2023,Product_11,76,400
07-09-2023,Product_11,75,332
07-10-2023,Product_11,63,275
07-11-2023,Product_11,66,213
07-12-2023,Product_11,61,155
07-13-2023,Product_11,64,96
07-14-2023,Product_11,66,37
07-15-2023,Product_11,79,400
07-16-2023,Product_11,76,330
07-17-2023,Product_11,61,273
07-18-2023,Product_11,66,211
07-19-2023,Product_11,67,148
07-20-2023,Product_11,62,89
07-21-2023,Product_11,65,32
07-22-2023,Product_11,76,400
07-23-2023,Product_11,78,331
07-24-2023,Product_11,61,274
07-25-2023,Product_11,66,213
07-26-2023,Product_11,67,151
07-27-2023,Product_11,68,89
07-28-2023,Product_11,63,31
07-29-2023,Product_11,75,400
07-30-2023,Product_11,76,330
07-31-2023,Product_11,62,271
08-01-2023,Product_11,66,212
08-02-2023,Product_11,67,152
08-03-2023,Product_11,67,93
08-04-2023,Product_11,64,34
08-05-2023,Product_11,79,400
08-06-2023,Product_11,76,331
08-07-2023,Product_11,64,270
08-08-2023,Product_11,66,211
08-09-2023,Product_11,63,152
08-10-2023,Product_11,64,91
08-11-2023,Product_11,63,32
08-12-2023,Product_11,78,400
08-13-2023,Product_11,76,331
08-14-2023,Product_11,64,273
08-15-2023,Product_11,65,214
08-16-2023,Product_11,66,155
08-17-2023,Product_11,63,98
08-18-2023,Product_11,62,39
08-19-2023,Product_11,64,9
06-18-2023,Product_12,73,301
06-19-2023,Product_12,78,222
06-20-2023,Product_12,64,173
08-17-2023,Product_12,60,101
08-18-2023,Product_12,58,41
08-19-2023,Product_12,63,10
06-18-2023,Product_13,74,299
06-19-2023,Product_13,79,220
06-20-2023,Product_13,65,171
06-21-2023,Product_13,70,120
06-22-2023,Product_13,67,67
06-23-2023,Product_13,68,18
06-24-2023,Product_13,80,400
06-25-2023,Product_13,77,330
06-26-2023,Product_13,63,271
06-27-2023,Product_13,65,212
06-28-2023,Product_13,64,153
06-29-2023,Product_13,70,94
06-30-2023,Product_13,71,35
07-01-2023,Product_13,81,400
07-02-2023,Product_13,78,331
07-03-2023,Product_13,65,271
07-04-2023,Product_13,82,194
07-05-2023,Product_13,63,135
07-06-2023,Product_13,62,76
07-07-2023,Product_13,64,21
07-08-2023,Product_13,78,400
07-09-2023,Product_13,77,332
07-10-2023,Product_13,65,275
07-11-2023,Product_13,68,213
07-12-2023,Product_13,63,155
07-13-2023,Product_13,66,96
07-14-2023,Product_13,68,37
07-15-2023,Product_13,81,400
07-16-2023,Product_13,78,330
07-17-2023,Product_13,63,273
07-18-2023,Product_13,68,211
07-19-2023,Product_13,69,148
07-20-2023,Product_13,64,89
07-21-2023,Product_13,67,34
07-22-2023,Product_13,78,400
07-23-2023,Product_13,80,331
07-24-2023,Product_13,63,274
07-25-2023,Product_13,68,213
07-26-2023,Product_13,69,151
07-27-2023,Product_13,70,90
07-28-2023,Product_13,65,32
07-29-2023,Product_13,77,400
07-30-2023,Product_13,78,330
07-31-2023,Product_13,64,271
08-01-2023,Product_13,68,212
08-02-2023,Product_13,69,152
08-03-2023,Product_13,69,93
08-04-2023,Product_13,66,34
08-05-2023,Product_13,81,400
08-06-2023,Product_13,78,331
08-07-2023,Product_13,66,270
08-08-2023,Product_13,68,211
08-09-2023,Product_13,65,152
08-10-2023,Product_13,66,91
08-11-2023,Product_13,65,32
08-12-2023,Product_13,80,400
08-13-2023,Product_13,78,331
08-14-2023,Product_13,66,273
08-15-2023,Product_13,67,214
08-16-2023,Product_13,68,155
08-17-2023,Product_13,65,98
08-18-2023,Product_13,64,39
08-19-2023,Product_13,66,11
06-18-2023,Product_14,75,297
06-19-2023,Product_14,80,218
06-20-2023,Product_14,66,169
08-17-2023,Product_14,61,102
08-18-2023,Product_14,59,42
08-19-2023,Product_14,64,12
06-18-2023,Product_15,76,295
06-19-2023,Product_15,81,216
06-20-2023,Product_15,67,167
06-21-2023,Product_15,72,118
06-22-2023,Product_15,69,69
06-23-2023,Product_15,70,20
06-24-2023,Product_15,82,400
06-25-2023,Product_15,79,330
06-26-2023,Product_15,65,271
06-27-2023,Product_15,67,212
06-28-2023,Product_15,66,153
06-29-2023,Product_15,72,94
06-30-2023,Product_15,73,35
07-01-2023,Product_15,83,400
07-02-2023,Product_15,80,331
07-03-2023,Product_15,67,271
07-04-2023,Product_15,84,196
07-05-2023,Product_15,65,137
07-06-2023,Product_15,64,78
07-07-2023,Product_15,66,23
07-08-2023,Product_15,80,400
07-09-2023,Product_15,79,332
07-10-2023,Product_15,67,275
07-11-2023,Product_15,70,213
07-12-2023,Product_15,65,155
07-13-2023,Product_15,68,96
07-14-2023,Product_15,70,37
07-15-2023,Product_15,83,400
07-16-2023,Product_15,80,330
07-17-2023,Product_15,65,273
07-18-2023,Product_15,70,211
07-19-2023,Product_15,71,148
07-20-2023,Product_15,66,89
07-21-2023,Product_15,69,36
07-22-2023,Product_15,80,400
07-23-2023,Product_15,82,331
07-24-2023,Product_15,65,274
07-25-2023,Product_15,70,213
07-26-2023,Product_15,71,151
07-27-2023,Product_15,72,90
07-28-2023,Product_15,67,33
07-29-2023,Product_15,79,400
07-30-2023,Product_15,80,330
07-31-2023,Product_15,66,271
08-01-2023,Product_15,70,212
08-02-2023,Product_15,71,152
08-03-2023,Product_15,71,93
08-04-2023,Product_15,68,34
08-05-2023,Product_15,83,400
08-06-2023,Product_15,80,331
08-07-2023,Product_15,67,270
08-08-2023,Product_15,70,211
08-09-2023,Product_15,67,152
08-10-2023,Product_15,68,91
08-11-2023,Product_15,67,32
08-12-2023,Product_15,82,400
08-13-2023,Product_15,80,331
08-14-2023,Product_15,67,273
08-15-2023,Product_15,68,214
08-16-2023,Product_15,69,155
08-17-2023,Product_15,66,98
08-18-2023,Product_15,65,39
08-19-2023,Product_15,68,13
06-18-2023,Product_16,77,293
06-19-2023,Product_16,82,214
06-20-2023,Product_16,68,165
08-17-2023,Product_16,62,103
08-18-2023,Product_16,60,43
08-19-2023,Product_16,65,14
06-18-2023,Product_17,78,291
06-19-2023,Product_17,83,212
06-20-2023,Product_17,69,163
06-21-2023,Product_17,74,114
06-22-2023,Product_17,71,65
06-23-2023,Product_17,72,16
06-24-2023,Product_17,84,400
06-25-2023,Product_17,81,330
06-26-2023,Product_17,67,271
06-27-2023,Product_17,69,212
06-28-2023,Product_17,68,153
06-29-2023,Product_17,74,94
06-30-2023,Product_17,75,35
07-01-2023,Product_17,85,400
07-02-2023,Product_17,82,331
07-03-2023,Product_17,69,271
07-04-2023,Product_17,86,198
07-05-2023,Product_17,67,139
07-06-2023,Product_17,66,80
07-07-2023,Product_17,68,25
07-08-2023,Product_17,82,400
07-09-2023,Product_17,81,332
07-10-2023,Product_17,69,275
07-11-2023,Product_17,72,213
07-12-2023,Product_17,67,155
07-13-2023,Product_17,70,96
07-14-2023,Product_17,72,37
07-15-2023,Product_17,85,400
07-16-2023,Product_17,82,330
07-17-2023,Product_17,67,273
07-18-2023,Product_17,72,211
07-19-2023,Product_17,73,148
07-20-2023,Product_17,68,89
07-21-2023,Product_17,71,36
07-22-2023,Product_17,82,400
07-23-2023,Product_17,84,331
07-24-2023,Product_17,67,274
07-25-2023,Product_17,72,213
07-26-2023,Product_17,73,151
07-27-2023,Product_17,74,90
07-28-2023,Product_17,69,33
07-29-2023,Product_17,81,400
07-30-2023,Product_17,82,330
07-31-2023,Product_17,68,271
08-01-2023,Product_17,72,212
08-02-2023,Product_17,73,152
08-03-2023,Product_17,73,93
08-04-2023,Product_17,70,34
08-05-2023,Product_17,85,400
08-06-2023,Product_17,82,331
08-07-2023,Product_17,69,270
08-08-2023,Product_17,72,211
08-09-2023,Product_17,69,152
08-10-2023,Product_17,70,91
08-11-2023,Product_17,69,32
08-12-2023,Product_17,84,400
08-13-2023,Product_17,82,331
08-14-2023,Product_17,70,273
08-15-2023,Product_17,71,214
08-16-2023,Product_17,72,155
08-17-2023,Product_17,69,98
08-18-2023,Product_17,68,39
08-19-2023,Product_17,71,15
06-18-2023,Product_18,79,289
06-19-2023,Product_18,84,210
06-20-2023,Product_18,70,161
08-17-2023,Product_18,63,104
08-18-2023,Product_18,61,44
08-19-2023,Product_18,66,16
06-18-2023,Product_19,80,287
06-19-2023,Product_19,85,208
06-20-2023,Product_19,71,159
06-21-2023,Product_19,76,110
06-22-2023,Product_19,73,61
06-23-2023,Product_19,74,12
06-24-2023,Product_19,86,400
06-25-2023,Product_19,83,330
06-26-2023,Product_19,69,271
06-27-2023,Product_19,71,212
06-28-2023,Product_19,70,153
06-29-2023,Product_19,76,94
06-30-2023,Product_19,77,35
07-01-2023,Product_19,87,400
07-02-2023,Product_19,84,331
07-03-2023,Product_19,71,271
07-04-2023,Product_19,88,200
07-05-2023,Product_19,69,141
07-06-2023,Product_19,68,82
07-07-2023,Product_19,70,27
07-08-2023,Product_19,84,400
07-09-2023,Product_19,83,332
07-10-2023,Product_19,71,275
07-11-2023,Product_19,74,213
07-12-2023,Product_19,69,155
07-13-2023,Product_19,72,96
07-14-2023,Product_19,74,37
07-15-2023,Product_19,87,400
07-16-2023,Product_19,84,330
07-17-2023,Product_19,69,273
07-18-2023,Product_19,74,211
07-19-2023,Product_19,75,148
07-20-2023,Product_19,70,89
07-21-2023,Product_19,73,38
07-22-2023,Product_19,84,400
07-23-2023,Product_19,86,331
07-24-2023,Product_19,69,274
07-25-2023,Product_19,74,213
07-26-2023,Product_19,75,151
07-27-2023,Product_19,76,92
07-28-2023,Product_19,71,35
07-29-2023,Product_19,83,400
07-30-2023,Product_19,84,330
07-31-2023,Product_19,70,271
08-01-2023,Product_19,74,212
08-02-2023,Product_19,75,152
08-03-2023,Product_19,75,93
08-04-2023,Product_19,72,34
08-05-2023,Product_19,87,400
08-06-2023,Product_19,84,331
08-07-2023,Product_19,71,270
08-08-2023,Product_19,74,211
08-09-2023,Product_19,71,152
08-10-2023,Product_19,72,91
08-11-2023,Product_19,71,32
08-12-2023,Product_19,86,400
08-13-2023,Product_19,84,331
08-14-2023,Product_19,72,273
08-15-2023,Product_19,73,214
08-16-2023,Product_19,74,155
08-17-2023,Product_19,71,98
08-18-2023,Product_19,70,39
08-19-2023,Product_19,73,17
06-18-2023,Product_20,81,285
06-19-2023,Product_20,86,206
06-20-2023,Product_20,72,157
08-17-2023,Product_20,64,105
08-18-2023,Product_20,62,45
08-19-2023,Product_20,67,18
08-20-2023,Product_20,69,400
08-21-2023,Product_20,68,331
08-22-2023,Product_20,55,272
08-23-2023,Product_20,60,212
08-24-2023,Product_20,59,153
08-25-2023,Product_20,63,94
08-26-2023,Product_20,65,35
08-27-2023,Product_20,75,400
08-28-2023,Product_20,74,330
08-29-2023,Product_20,61,271
08-30-2023,Product_20,68,212
08-31-2023,Product_20,67,153
09-01-2023,Product_20,70,94
09-02-2023,Product_20,72,35
09-03-2023,Product_20,80,400
09-04-2023,Product_20,78,330
09-05-2023,Product_20,65,271
09-06-2023,Product_20,70,212
09-07-2023,Product_20,69,153
09-08-2023,Product_20,72,94
09-09-2023,Product_20,74,35
09-10-2023,Product_20,82,400
09-11-2023,Product_20,80,330
09-12-2023,Product_20,67,271
09-13-2023,Product_20,72,212
09-14-2023,Product_20,71,153
09-15-2023,Product_20,74,94
09-16-2023,Product_20,76,35
09-17-2023,Product_20,84,400
09-18-2023,Product_20,82,330
09-19-2023,Product_20,69,271
09-20-2023,Product_20,74,212
09-21-2023,Product_20,73,153
09-22-2023,Product_20,76,94
09-23-2023,Product_20,78,35
09-24-2023,Product_20,86,400
09-25-2023,Product_20,84,330
09-26-2023,Product_20,71,271
09-27-2023,Product_20,76,212
09-28-2023,Product_20,75,153
09-29-2023,Product_20,78,94
09-30-2023,Product_20,80,35
